Unnamed: 0,_id,Processor (CPU),Graphics card (GPU),Memory (RAM),Screen size,Screen resolution,Weight,Hard drives,Size (length x width x height),Operating system (OS),Release date,Price,Name,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
5376,6589ceef8997406b55ed87da,Intel Core i5-13420H,GeForce RTX 3050 6GB,64,15.6,Full HD(1920 x 1080 pixels),5.5 lbs(2.49 kg),1000gb SSD,14.09 x 10.4 x 0.93 inches,Windows 11 Pro,7-Dec-23,21402960,HP Victus 15″ (15-FA),12434,10708,1,0,0,0,0
5377,6589ceef8997406b55ed87df,Intel Core i7-1260P,Intel Iris Xe,16,13.4,Full HD Plus(2160 x 1440 pixels),3.74 lbs(1.7 kg),2000gb SSD,11.82 x 8.75 x 0.59 inches,Windows 11 Pro,14-Dec-22,24840000,EXcaliberPC MSI 13″ (Summit E13FlipEvo A12MT-002),9960,2690,0,0,0,0,0
5378,6589cef08997406b55ed87e1,Intel Core i5-10500H,GeForce RTX 3060,16,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),1000gb SSD,13.27 x 8.94 x 0.72 inches,Windows 11 Home,9-Jun-22,29496000,MSI GF65 15″,8200,17090,0,0,0,0,0
5379,6589cef08997406b55ed87e2,Intel Core i7-12650H,GeForce RTX 3060,32,15.6,Full HD(1920 x 1080 pixels),9 lbs(4.08 kg),2000gb SSD,14.13 x 10.2 x 0.98 inches,Windows 11 Home,27-Oct-23,25199760,MSI Sword 15,13152,17090,1,0,0,0,0
5380,6589cef08997406b55ed87e3,Intel Core i7-1165G7,Intel Iris Xe,32,15.6,Full HD(1920 x 1080 pixels),3.61 lbs(1.64 kg),1000gb SSD,14.4 x 9.76 x 0.75 inches,Windows 11 Pro,31-Oct-23,33599760,Lenovo Thinkpad T15,5125,2690,0,0,0,0,0
5381,6589cef08997406b55ed87e5,Intel Core i9-13980HX,GeForce RTX 4080,32,16,Quad HD Plus(3200 x 1800 pixels),5.51 lbs(2.5 kg),4000gb SSD,13.94 x 10.39 x 0.89 inches,Windows 11 Pro,2-Mar-23,82776000,EXcaliberPC ASUS ROG Strix Scar 16 (G634JZ-XS96),31343,34630,1,0,1,0,0
5382,6589cef08997406b55ed87e7,Intel Core i7-1360P,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.22 lbs(1.46 kg),1000gb SSD,13.99 x 8.98 x 0.54 inches,Windows 11 Home,14-Oct-23,27084000,Samsung Galaxy Book3 360 2-in-1 15″,12205,2690,0,0,0,0,0
5383,6589cef08997406b55ed87e8,Intel Core i9-11980HK,GeForce RTX 4060,32,15.6,Full HD(1920 x 1080 pixels),4.37 lbs(1.98 kg),500gb SSD,14.15 x 9.86 x 0.9 inches,Windows 11 Pro,16-Sep-23,30575760,MSI Cyborg 15″,13970,19573,0,0,0,0,0
5384,6589cef08997406b55ed87e9,Intel Core i9-13950HX,GeForce RTX 4080,16,16,Full HD Plus(2160 x 1440 pixels),5.89 lbs(2.67 kg),1000gb SSD,14.06 x 11.18 x 1.12 inches,Windows 11,21-Aug-23,50185200,MSI Vector GP68HX 16″ (VECTOR68HX13098),30000,34630,1,0,1,0,0
5385,6589cef08997406b55ed87ea,Intel Core i5-11260H,GeForce RTX 3050 Ti,16,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),1000gb SSD,15.71 x 10.59 x 0.94 inches,Windows 10 Home,22-Oct-21,23952000,ASUS TUF F17,9000,10181,1,0,0,0,0
5386,6589cef18997406b55ed87ee,Intel Core i7-1260P,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),2.55 lbs(1.16 kg),1000gb SSD,14.03 x 8.77 x 0.7 inches,Windows 11 Pro,22-Jun-23,41976000,LG Gram 15″ (15Z90Q),9960,2690,0,1,0,1,0
5387,6589cef18997406b55ed87ef,Intel Core i7-12800HX,RTX A1000,32,16,WQUXGA(3840 x 2400 pixels),6.32 lbs(2.87 kg),1000gb SSD,14.3 x 10.5 x 1.2 inches,Windows,1-Sep-23,45594480,Lenovo ThinkPad P16 (21D6004RUS),19686,9547,1,0,0,0,0
5388,6589cef18997406b55ed87f0,Intel Core i7-12650H,GeForce RTX 4060,16,15.6,Full HD(1920 x 1080 pixels),4.7 lbs(2.13 kg),1000gb SSD,14.2 x 9.4 x 1 inches,Windows 11 Home,30-Nov-23,28799760,Gigabyte G5 KF5 15″,13152,19573,0,0,0,0,0
5389,6589cef18997406b55ed87f2,Intel Core i7-1260P,Intel Iris Xe,32,16,Full HD(1920 x 1080 pixels),4.21 lbs(1.91 kg),2000gb SSD,14.05 x 9.92 x 0.72 inches,Windows 11 Pro,6-Aug-23,28776000,Dell Vostro 16″,9960,2690,0,0,0,0,0
5390,6589cef18997406b55ed87f6,Intel Core i5-13420H,GeForce RTX 3050 6GB,32,15.6,Full HD(1920 x 1080 pixels),5.06 lbs(2.3 kg),1000gb SSD,14.09 x 10.4 x 0.93 inches,Windows 11 Pro,5-Oct-23,18263760,HP Victus 15″ (15-fa),12434,10708,1,0,0,0,0
5391,6589cef18997406b55ed87f7,Intel Core i7-12650H,GeForce RTX 3070,64,15.6,Full HD(1920 x 1080 pixels),5.29 lbs(2.4 kg),2000gb SSD,15.55 x 10.39 x 0.9 inches,Windows 11 Home,10-Jun-23,35999760,ASUS TUF Dash F15 (TUF),13152,22459,1,0,0,0,0
5392,6589cef28997406b55ed87fb,AMD Ryzen 5 4600H,GeForce GTX 1650,16,15.6,Full HD(1920 x 1080 pixels),0biet,0biet,0biet,Windows 10,12-Oct-21,33576000,Acer Nitro 5 15″,8648,7869,0,0,0,0,0
5393,6589cef28997406b55ed87fc,Intel Core i5-1155G7,GeForce GTX 1650,32,15.6,Full HD(1920 x 1080 pixels),3.64 lbs(1.65 kg),1000gb SSD,14.4 x 9.2 x 0.63 inches,Windows 11,11-Oct-23,31416000,HIDevolution MSI Prestige 15 A11SC (MS-Prestige15048-HID8),6045,7869,0,0,0,0,0
5394,6589cef28997406b55ed87fd,Intel Core i5-11260H,GeForce RTX 3050,16,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),"500gb SSD, 1000gb HDD",0biet,Windows 11,6-Dec-21,26616000,ASUS TUF F17 (TUF),9000,12960,1,0,0,0,0
5395,6589cef28997406b55ed87fe,Intel Core i7-11800H,GeForce RTX 3060,16,15.6,Full HD(1920 x 1080 pixels),4.63 lbs(2.1 kg),1000gb SSD,0biet,Windows 10,22-Apr-22,33336000,Acer Predator Helios 300 15″,12390,17090,0,0,0,0,0
5396,6589cef28997406b55ed87ff,Intel Core i7-12650H,GeForce RTX 3060,32,15.6,Full HD(1920 x 1080 pixels),4.96 lbs(2.25 kg),1000gb SSD,14.13 x 10.2 x 0.98 inches,Windows 10 Home,1-Dec-22,35976000,MSI Sword 15″ (1512605),13152,17090,0,0,0,0,0
5397,6589cef28997406b55ed8800,Intel Core i9-13900H,GeForce RTX 4050,32,16,WUXGA(1920 x 1200 pixels),3.97 lbs(1.8 kg),1000gb SSD,14.12 x 9.81 x 0.74 inches,Windows 10 Pro,24-Nov-23,37896000,ASUS Vivobook 16X K3605V (90NB11D1-M004L),19204,14693,0,0,0,0,0
5398,6589cef28997406b55ed8801,Intel Core i7-11800H,GeForce RTX 3070,16,15.6,Full HD(1920 x 1080 pixels),4.8 lbs(2.18 kg),2000gb SSD,14 x 9.6 x 1.06 inches,Windows 10 Home,10-May-23,64056000,Gigabyte AORUS 15P,12390,22459,0,0,0,0,0
5399,6589cef28997406b55ed8805,Intel Core i9-13900HX,GeForce RTX 4090,64,17,Quad HD(2560 x 1440 pixels),5.95 lbs(2.7 kg),2000gb SSD,15.09 x 10.7 x 1.07 inches,Windows 11 Pro,2-Feb-23,105599760,Eluktronics MECH 17 (MECH 17 GP2),27225,38875,1,0,1,0,0
5400,6589cef38997406b55ed8808,Intel Core i7-12700H,GeForce RTX 3060,16,16,Quad HD Plus(3200 x 1800 pixels),5.07 lbs(2.3 kg),8000gb SSD,14.13 x 10.08 x 0.64 inches,0biet,4-Apr-22,0biet,HIDevolution MSI Creator Z16 A12UET (MS-CreatorZ1612031-HID4),15486,17090,1,0,1,0,0
5401,6589cef38997406b55ed880b,Intel Core i7-1360P,Intel Iris Xe,32,16,WQXGA(2560 x 1600 pixels),3.26 lbs(1.48 kg),2000gb SSD,14.05 x 9.8 x 0.7 inches,Windows 11 Pro,5-Dec-23,43656000,LG Gram 16 2-in-1 (GRAM 16 2-in-1),12205,2690,0,0,0,0,0
5402,6589cef38997406b55ed880e,Intel Core i7-12650H,GeForce RTX 4060,16,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),"1000gb SSD, 2000gb HDD",14.13 x 9.99 x 0.85 inches,Windows 11 Pro,3-May-23,39576000,EXcaliberPC MSI 15″ (Thin GF63 12VF-252US),13152,19573,0,0,0,0,0
5403,6589cef38997406b55ed880f,Intel Core i7-1165G7,Intel Iris Xe,16,16,WQXGA(2560 x 1600 pixels),3.26 lbs(1.48 kg),2000gb SSD,14.04 x 9.78 x 0.67 inches,Windows 10 Pro,11-Apr-23,33119760,LG Gram 16″ (16T90P),5125,2690,0,0,0,0,0
5404,6589cef38997406b55ed8811,Intel Core i5-1135G7,Intel Iris Xe,8,15.6,Full HD(1920 x 1080 pixels),3.87 lbs(1.76 kg),1000gb SSD,14.04 x 9.18 x 0.75 inches,Windows 11 Home,17-Jun-23,13919760,Lenovo IdeaPad 5i 15″,5002,2690,0,0,0,0,0
5405,6589cef38997406b55ed8812,Intel Core i9-13980HX,GeForce RTX 4080,64,18,Quad HD Plus(3200 x 1800 pixels),6.39 lbs(2.9 kg),8000gb SSD,15.71 x 11.57 x 1.21 inches,Windows 11 Home,8-Feb-23,78216000,HIDevolution 2023 ASUS ROG Strix G18 G814JZ (G814JZ-G18.I94080-HID14),31343,34630,1,0,1,0,0
5406,6589cef38997406b55ed8813,Intel Core i7-12700H,Intel Iris Xe,16,16,4k(3840 x 2160 pixels),3.7 lbs(1.68 kg),500gb SSD,14.12 x 9.82 x 0.78 inches,Windows 11 Home,17-Jun-22,24690240,ASUS VivoBook 16X (F1603ZA-DS74),15486,2690,0,0,0,0,0
5407,6589cef38997406b55ed8814,Intel Core i5-1135G7,GeForce MX450,8,17.3,Full HD(1920 x 1080 pixels),4.88 lbs(2.21 kg),2000gb SSD,15.75 x 10.25 x 0.75 inches,Windows 10 Pro,7-May-23,34056000,HP 17t-cn000,5002,3729,0,0,0,0,0
5408,6589cef38997406b55ed8816,Intel Core i5-1135G7,Intel Iris Xe,20,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),1000gb SSD,15.9 x 10.4 x 0.78 inches,Windows 11 Home,23-Aug-23,17976000,Acer A317-53,5002,2690,0,0,0,0,0
5409,6589cef38997406b55ed8817,Intel Core i9-13950HX,Quadro RTX 3000,32,17,Quad HD Plus(3200 x 1800 pixels),5.49 lbs(2.49 kg),8000gb SSD,15.04 x 10.24 x 0.75 inches,Windows 11 Pro,10-May-23,110136000,HIDevolution 2023 MSI CreatorPro Z17HX Studio A13VKT (MS-CProZ1713077-HID4),30000,11157,1,0,0,0,0
5410,6589cef38997406b55ed8818,Intel Core i5-1135G7,Intel Iris Xe,40,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),1000gb SSD,14.1 x 9.25 x 0.74 inches,Windows 11 Pro,4-Feb-23,19199760,Lenovo ThinkBook 15 Gen 2 ITL (ThinkBook),5002,2690,0,0,0,0,0
5411,6589cef48997406b55ed8819,Intel Core i5-1240P,GeForce RTX 3050,64,15.6,Full HD(1920 x 1080 pixels),4.63 lbs(2.1 kg),2000gb SSD,14.3 x 9.3 x 0.78 inches,Windows 11 Pro,22-Oct-23,20399760,Acer Aspire 7 15″ (A715),9649,12960,0,0,0,0,0
5412,6589cef48997406b55ed881d,Intel Core i5-13420H,Intel Iris Xe,16,14,Full HD Plus(2160 x 1440 pixels),3.31 lbs(1.5 kg),500gb SSD,12.35 x 9.29 x 0.73 inches,Windows 11 Pro,13-Dec-23,21576000,EXcaliberPC MSI 14″ (Commercial),12434,2690,0,0,0,0,0
5413,6589cef48997406b55ed881e,Intel Core i5-1335U,GeForce RTX 2050,16,14,WUXGA(1920 x 1200 pixels),3.75 lbs(1.7 kg),500gb SSD,12.53 x 8.88 x 0.7 inches,Windows 11 Home,11-Jun-23,20399760,Acer Aspire 5 14 (NX.KKDAA.001),8110,7344,0,0,0,0,0
5414,6589cef48997406b55ed8820,Intel Core i5-1135G7,Intel Iris Xe,32,14,HD(1366 x 768 pixels),3.22 lbs(1.46 kg),2000gb SSD,12.75 x 8.86 x 0.7 inches,Windows 11 Home,12-Mar-23,17976000,HP Pavilion 14″,5002,2690,0,0,0,0,0
5415,6589cef48997406b55ed8821,AMD Ryzen 5 5600H,GeForce GTX 1650,32,17.3,Full HD(1920 x 1080 pixels),4.3 lbs(1.95 kg),2000gb SSD,15.7 x 11.4 x 1.03 inches,Windows 11 Home,29-Nov-21,28056000,Lenovo Legion 5 17″ (Legion),9513,7869,0,0,0,0,0
5416,6589cef48997406b55ed8822,Intel Core i7-12700H,GeForce RTX 3060,16,17.3,Full HD(1920 x 1080 pixels),6.17 lbs(2.8 kg),1000gb SSD,15.65 x 11.16 x 0.79 inches,Windows 11 Home,25-Aug-23,33599280,MSI Stealth GS77 17″ (Stealth7712046),15486,17090,1,0,1,0,0
5417,6589cef58997406b55ed8828,Intel Core i5-12450H,GeForce RTX 4050,32,15.6,Full HD(1920 x 1080 pixels),8.2 lbs(3.72 kg),1000gb SSD,14.15 x 9.86 x 0.9 inches,Windows 11,31-Jul-23,22727760,MSI Cyborg 15″,10370,14693,1,0,0,0,0
5418,6589cef58997406b55ed8829,Intel Core i9-13900HX,GeForce RTX 4080,32,16,Quad HD(2560 x 1440 pixels),5.3 lbs(2.4 kg),1000gb SSD,14.05 x 10.78 x 1.1 inches,0biet,21-Jun-23,47976000,Eluktronics Prometheus XVI G2 16″ (Prometheus XVI G2),27225,34630,1,0,1,0,0
5419,6589cef58997406b55ed882a,Intel Core i7-12700H,GeForce RTX 3070 Ti,32,15.6,Quad HD(2560 x 1440 pixels),5.3 lbs(2.4 kg),4000gb SSD,14.2 x 9.62 x 1.1 inches,Windows 10 Pro,22-Apr-23,94776000,Gigabyte AORUS 15,15486,23757,1,0,1,0,0
5420,6589cef58997406b55ed882d,Intel Core i5-1155G7,Intel Iris Xe,32,15.6,Full HD(1920 x 1080 pixels),3.74 lbs(1.7 kg),2000gb SSD,14.26 x 9.98 x 0.78 inches,Windows 11,8-Oct-23,17039760,Lenovo Ideapad 3i 15″,6045,2690,0,0,0,0,0
5421,6589cef58997406b55ed882f,Intel Core i7-1355U,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.64 lbs(1.65 kg),1000gb SSD,14.11 x 9.25 x 0.75 inches,Windows 11 Home,27-Sep-23,22439760,Dell Inspiron 15 (Inspiron),8965,2690,0,0,0,0,0
5422,6589cef68997406b55ed8830,Intel Core i5-1235U,Intel Iris Xe,16,16,WUXGA(1920 x 1200 pixels),4.12 lbs(1.87 kg),1000gb SSD,14.05 x 9.92 x 0.72 inches,Windows 11 Home,1-Sep-23,20399760,Dell Upgraded 16″ (Inspiron),7915,2690,0,0,0,0,0
5423,6589cef68997406b55ed8832,Intel Core i7-1165G7,Intel Iris Xe,64,15.6,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),2000gb SSD,15 x 10 x 1 inches,Windows 11 Pro,7-Oct-23,36959760,HP 250 G8 15″,5125,2690,0,0,0,0,0
5424,6589cef68997406b55ed8835,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),500gb SSD,15 x 10 x 1 inches,Windows 11,2-Jul-22,17976000,Dell Inspiron 3501 15″ (Inspiron),5002,2690,0,0,0,0,0
5425,6589cef68997406b55ed8836,Intel Core i5-1135G7,Intel Iris Xe,32,17.3,Full HD(1920 x 1080 pixels),5.25 lbs(2.38 kg),2000gb HDD,16.33 x 10.72 x 0.96 inches,Windows 11,14-Nov-21,23736000,HP Pavilion 17 (Pavilion),5002,2690,0,0,0,0,0
5426,6589cef68997406b55ed8837,Intel Core i7-11800H,RTX A2000,32,17.3,Full HD(1920 x 1080 pixels),8 lbs(3.63 kg),2x 500gb SSD,14 x 11 x 2 inches,Windows 11 Pro,8-Dec-23,50399759,Lenovo ThinkPad P17 Gen 2 (20YU005AUS-4562-282695),12390,13777,1,0,0,0,0
5427,6589cef68997406b55ed8838,Intel Core i9-13900H,GeForce RTX 4060,32,16,WQXGA(2560 x 1600 pixels),4.41 lbs(2 kg),1000gb SSD,13.98 x 9.57 x 0.86 inches,Windows 11 Pro,20-Nov-23,57816000,HIDevolution 2023 ASUS ROG Flow X16 GV601VV (GV601VV-X16.I94060-HID6P),19204,19573,0,0,1,0,0
5428,6589cef68997406b55ed8839,Intel Core i7-1195G7,Intel Iris Xe,8,15.6,Full HD(1920 x 1080 pixels),3.3 lbs(1.5 kg),250gb SSD,14.18 x 9.29 x 0.7 inches,Windows 11 Pro,20-Mar-21,11496000,Lenovo IdeaPad 15″ (3),5481,2690,0,0,0,0,0
5429,6589cef68997406b55ed883c,Intel Core i9-12900H,GeForce RTX 4090,64,17.3,Full HD(1920 x 1080 pixels),6 lbs(2.72 kg),2000gb SSD,15.63 x 10.57 x 1.08 inches,Windows 11 Pro,15-Mar-23,57192240,MSI GE76 Raider 17″ (GE76-12UE),16894,38875,1,0,1,0,0
5430,6589cef68997406b55ed883e,Intel Core i5-1335U,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.92 lbs(1.78 kg),4000gb SSD,14.21 x 9.3 x 0.7 inches,Windows 10 Home,10-Nov-23,25679760,Acer Aspire 5 15 (NX.KHFAA.002),8110,2690,0,0,0,0,0
5431,6589cef78997406b55ed8840,Intel Core i9-13900H,GeForce RTX 3050 4GB,64,15.6,Full HD(1920 x 1080 pixels),4.39 lbs(1.99 kg),4000gb SSD,14.15 x 9.37 x 0.89 inches,Windows 11 Home,17-Jul-23,35976000,Sager NP6251J 15″ (6251J-B1-9-K1),19204,7041,0,0,0,0,0
5432,6589cef78997406b55ed8841,AMD Ryzen 7 7840HS,GeForce RTX 4060,32,15.6,Full HD(1920 x 1080 pixels),5.29 lbs(2.4 kg),1000gb SSD,14.16 x 10.49 x 0.99 inches,Windows 11 Home,30-Aug-23,28056000,Lenovo LOQ 15″ (IdeaPad),17272,19573,1,0,1,0,0
5433,6589cef78997406b55ed8842,Intel Core i7-12700H,GeForce RTX 3070 Ti,16,17.3,Full HD(1920 x 1080 pixels),6 lbs(2.72 kg),1000gb SSD,16 x 10 x 2 inches,Windows 10 Pro,18-Aug-23,67896000,Gigabyte AORUS 17 XE4,15486,23757,1,0,1,0,0
5434,6589cef78997406b55ed8845,Intel Core i7-11800H,GeForce RTX 3050 Ti,16,15.6,Full HD(1920 x 1080 pixels),4.85 lbs(2.2 kg),1000gb SSD,14.34 x 10.06 x 0.96 inches,Windows 11 Home,30-Sep-23,23976000,Acer Nitro 15″ (NH.QESAA.005),12390,10181,0,0,0,0,0
5435,6589cef78997406b55ed8846,Intel Core i7-12700H,GeForce RTX 3070 Ti,32,17.3,Full HD(1920 x 1080 pixels),6.39 lbs(2.9 kg),1000gb SSD,15.63 x 10.57 x 1.08 inches,Windows 11 Home,2-Aug-23,49176000,HIDevolution 2023 MSI Raider GE76 12UGS 17″ (MS-GE7612201-HID1),15486,23757,1,0,1,0,0
5436,6589cef88997406b55ed884a,Intel Core i7-12700H,GeForce RTX 3070 Ti,64,15.6,Quad HD(2560 x 1440 pixels),5.73 lbs(2.6 kg),4000gb SSD,14.1 x 10.9 x 1.02 inches,Windows 11 Pro,27-Sep-22,86736000,HIDevolution ACER Predator Helios 300 15″ (PH315-55-795C-HID13P),15486,23757,1,0,1,0,0
5437,6589cef88997406b55ed884b,Intel Core i5-1155G7,Intel Iris Xe,8,17.3,Full HD(1920 x 1080 pixels),4.53 lbs(2.05 kg),500gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11 Home,22-Feb-22,14397360,HP 17 PC (316R3UAABA),6045,2690,0,0,0,0,0
5438,6589cef88997406b55ed884f,Intel Core i7-12650H,GeForce RTX 4060,48,15.6,Full HD(1920 x 1080 pixels),0biet,1000gb SSD,14.22 x 9.43 x 0.95 inches,Windows 11 Home,25-Nov-23,32616000,Gigabyte G5 KF5 15″ (9RC55KF5FIIA51US000),13152,19573,0,0,0,0,0
5439,6589cef88997406b55ed8850,Intel Core i7-11800H,GeForce RTX 3070,64,15.6,Full HD(1920 x 1080 pixels),4.8 lbs(2.18 kg),1000gb SSD,14 x 9.6 x 1.06 inches,Windows 10 Pro,24-Sep-23,83136000,Gigabyte AORUS 15P,12390,22459,0,0,0,0,0
5440,6589cef88997406b55ed8851,Intel Core i5-1135G7,GeForce MX450,64,17.3,Full HD(1920 x 1080 pixels),4.88 lbs(2.21 kg),"1000gb SSD, 2000gb HDD",15.75 x 10.25 x 0.75 inches,Windows 11 Pro,9-Sep-22,53976000,HP 17t-cn000,5002,3729,0,0,0,0,0
5441,6589cef88997406b55ed8852,Intel Core i7-12650H,GeForce RTX 4060,16,15.6,Full HD(1920 x 1080 pixels),4.7 lbs(2.13 kg),2x 500gb SSD,14.2 x 9.4 x 1 inches,Windows 11 Home,23-Dec-23,27599760,Gigabyte G5 KF5 15″,13152,19573,0,0,0,0,0
5442,6589cef88997406b55ed8854,Intel Core i7-9750H,GeForce GTX 1660 Ti,16,17.3,Full HD(1920 x 1080 pixels),8 lbs(3.63 kg),500gb SSD,0biet,Windows 10 Home,9-Sep-19,39366480,Aorus 17 SA-7US1130SH 17 (17 SA-7US1130SH),6425,12956,0,0,0,0,0
5443,6589cef88997406b55ed8855,Intel Core i7-1165G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),4.24 lbs(1.92 kg),1000gb SSD,14.09 x 9.06 x 0.75 inches,Windows 11 Home,30-Jan-22,25176000,HP Envy X360 2-in-1 15″,5125,2690,0,0,0,0,0
5444,6589cef98997406b55ed8857,Intel Core i7-9750H,GeForce GTX 1660 Ti,16,17.3,Full HD(1920 x 1080 pixels),5.5 lbs(2.49 kg),500gb SSD,15.7 x 11.1 x 0.99 inches,Windows 10 Home,29-Apr-20,34098240,Gigabyte AORUS 7 SA-7US1130SH 17″ (AORUS 7 SA-7US1130SH),6425,12956,0,0,0,0,0
5445,6589cef98997406b55ed8858,Intel Core i5-1135G7,Intel Iris Xe,16,17.3,HD Plus(1600 x 900 pixels),4.85 lbs(2.2 kg),"250gb SSD, 2000gb HDD",15.75 x 10.25 x 0.75 inches,Windows 10 Home,13-Feb-23,29016000,HP 17t-cn000 (1135G7),5002,2690,0,0,0,0,0
5446,6589cef98997406b55ed885b,Intel Core i7-12700H,GeForce RTX 3070 Ti,64,17.3,Full HD(1920 x 1080 pixels),6 lbs(2.72 kg),1000gb SSD,16 x 10 x 2 inches,Windows 11 Pro,24-Apr-23,88296000,Gigabyte AORUS 17 XE4,15486,23757,1,0,1,0,0
5447,6589cef98997406b55ed885a,AMD Ryzen 7 7735HS,GeForce RTX 4050,16,15.6,Full HD(1920 x 1080 pixels),7.9 lbs(3.58 kg),500gb SSD,14 x 10.5 x 1 inches,Windows 11,7-May-23,18479760,Lenovo 15ARH7 (82SB00K9US),14003,14693,1,0,0,0,0
5448,6589cef98997406b55ed885e,Intel Core i7-13620H,GeForce RTX 3050 6GB,16,15.6,Full HD(1920 x 1080 pixels),3.97 lbs(1.8 kg),1000gb SSD,14.03 x 9.26 x 0.79 inches,Windows 11 Home,13-Sep-23,27816000,ASUS Creator Q530 15″ (90NB11K3-M00370),14917,10708,0,0,0,0,0
5449,6589cef98997406b55ed885f,Intel Core i7-12650H,GeForce RTX 4060,32,15.6,Full HD(1920 x 1080 pixels),4.37 lbs(1.98 kg),2000gb SSD,14.15 x 9.86 x 0.9 inches,Windows 11 Home,12-Aug-23,26639760,MSI Cyborg 15″,13152,19573,0,0,0,0,0
5450,6589cefa8997406b55ed8865,Intel Core i7-1255U,GeForce MX570,64,16,Full HD Plus(2160 x 1440 pixels),6.74 lbs(3.06 kg),2000gb SSD,14.05 x 9.92 x 0.72 inches,Windows 11 Pro,19-Aug-23,25176000,Dell Inspiron 16 5620 (Inspiron),8018,6021,0,0,0,0,0
5451,6589cefa8997406b55ed8866,Intel Core i7-12650H,GeForce RTX 3070,16,15.6,Full HD(1920 x 1080 pixels),4.41 lbs(2 kg),500gb SSD,13.94 x 9.88 x 0.78 inches,Windows 11 Home,14-May-22,26699760,EXcaliberPC ASUS TUF Dash F15 (FX517ZR-F15.I73070),13152,22459,0,0,0,0,0
5452,6589cefa8997406b55ed8867,Intel Core i5-11400H,GeForce RTX 3050,32,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),1000gb SSD,0biet,Windows 11 Home,22-Jun-23,20616000,MSI GF63 15″,8649,12960,0,0,0,0,0
5453,6589cefa8997406b55ed8869,Intel Core i9-13900HX,GeForce RTX 4080,64,17.3,Quad HD(2560 x 1440 pixels),7.25 lbs(3.29 kg),500gb SSD,15.59 x 10.95 x 0.98 inches,Windows 11 Pro,19-Mar-23,71256000,HIDevolution 2023 EVOC 17″ (EV-X3701A-HX-HID13),27225,34630,1,0,1,0,0
5454,6589cefa8997406b55ed886e,Intel Core i5-1135G7,Intel Iris Xe,32,15.6,Full HD(1920 x 1080 pixels),4.23 lbs(1.92 kg),2000gb SSD,13 x 9 x 0.7 inches,Windows 10,28-Apr-23,0biet,HP Envy x360 2-in-1 15″,5002,2690,0,0,0,0,0
5455,6589cefb8997406b55ed8870,Intel Core i7-1165G7,Intel Iris Xe,16,14,Full HD(1920 x 1080 pixels),3.73 lbs(1.69 kg),500gb SSD,12.76 x 8.7 x 0.78 inches,Windows 11 Pro,29-Dec-21,24479760,Lenovo ThinkPad E14 Gen 2,5125,2690,0,0,0,0,0
5456,6589cefb8997406b55ed8873,Intel Core i7-13620H,GeForce RTX 4070,16,15.6,Full HD(1920 x 1080 pixels),8.78 lbs(3.98 kg),500gb SSD,14.13 x 10.2 x 0.98 inches,Windows 11 Pro,22-Jun-23,31439760,MSI Katana 15,14917,26883,1,0,0,0,0
5457,6589cefb8997406b55ed8876,Intel Core i7-12700H,GeForce RTX 3070 Ti,16,17.3,4k(3840 x 2160 pixels),5.73 lbs(2.6 kg),2000gb SSD,15.6 x 9.5 x 0.92 inches,Windows 11 Pro,8-Mar-22,95459760,Gigabyte AERO 17 (AERO 17 XE5-73US738HP),15486,23757,1,0,1,0,0
5458,6589cefc8997406b55ed887c,Intel Core i7-1260P,GeForce RTX 2050,16,15.6,Full HD(1920 x 1080 pixels),3.97 lbs(1.8 kg),500gb SSD,14.29 x 9.36 x 0.7 inches,Windows 11 Home,15-Mar-23,17279760,Acer Aspire 5 A515-57G-735F (NX.K9TAA.002),9960,7344,0,0,0,0,0
5459,6589cefc8997406b55ed887d,Intel Core i7-13620H,GeForce RTX 4050,32,15.6,Full HD(1920 x 1080 pixels),6.67 lbs(3.03 kg),2000gb SSD,14.15 x 9.86 x 0.9 inches,Windows 11 Home,25-Jul-23,28680000,MSI Cyborg 15″ (Cyborg),14917,14693,1,0,0,0,0
5460,6589cefc8997406b55ed887f,Intel Core i5-12500H,GeForce RTX 3050 Ti,32,15.6,Full HD(1920 x 1080 pixels),5.51 lbs(2.5 kg),2000gb SSD,14.19 x 10.67 x 1.06 inches,Windows 11 Pro,29-Aug-23,23279760,Acer Nitro 5 15″ (AN515),12159,10181,1,0,0,0,0
